BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,7900,11747.45975,57285,DebtCon,,5.161821506,1,0,110.0718569,1,25,25.40901671
0,4489.600804,33533.3878,26949.24739,DebtCon,Office,8.779562595,0,0,185.6215923,0,22,32.28572409
1,7900,72511.64019,49971.59667,HomeImp,Mgr,10,,,,,,
0,3035.824931,26276.33564,3005.202895,DebtCon,Other,3.373224776,0,0,87.60346244,0,11,31.8505639
0,319.7696553,,31602,HomeImp,Office,9.219557359,0,0,192.1211081,0,15,35.58605153
0,2706.754056,,67081,HomeImp,Office,1,0,0,59.08154143,0,4,41.07787822
0,380.4817409,,29572.80314,HomeImp,Office,0,0,0,55.87386022,0,4,38.3750913
0,2905.801154,5133.574882,28022.65401,DebtCon,ProfExe,4,0,0,116.3094934,0,25,35.42979658
0,7900,,23756.2508,HomeImp,Office,19,0,0,184.3900292,0,15,37.83671487
0,7083.692019,42400,53000,DebtCon,Other,2,0,1,95.36666667,0,20,
1,3719.364406,31342.01231,70020,DebtCon,Other,12,2,0,80.7789415,10,8,44.85897732
0,501.4323167,,22788.75906,HomeImp,Other,,,,285.1110151,,12,29.41354976
0,7900,33649.59435,122952,HomeImp,Office,5.986493089,0,0,332.6450474,1,37,35.31155263
0,2384.957648,,75462,,,,,,,,,23.34502168
1,1959.023203,337.7473744,53233.31094,DebtCon,Office,8,0,0,203.54461,1,22,31.4916868
0,8000,53000,61721.55996,HomeImp,Other,6.087928233,0,0,132.5666667,0,17,
0,8000,49232,28021.97027,DebtCon,Other,7.453665881,0,0,258.1945777,3,29,41.24661263
0,5897.024683,45074.09554,39677.11538,DebtCon,,7,,1,84.69113488,,16,36.50316075
0,820.5824386,4307.524223,87624,DebtCon,ProfExe,8.805076919,0,0,203.9971364,0,17,23.56256501
1,5622.571121,3738.680195,97461.71507,DebtCon,ProfExe,13.66294818,0,0,52.59326412,2,13,32.16092259
0,3061.094815,53382.40899,81272,DebtCon,Sales,3.6001493,0,0,119.066922,0,31,33.3615863
0,8000,177683,70029.61659,DebtCon,Sales,,0,0,138.5116009,0,22,39.73544882
0,4175.788803,66946.83539,96517,DebtCon,ProfExe,0.560199336,,,,,,27.33615739
1,820.7055669,21970.54781,81020,HomeImp,Other,2,0,3,129.3624659,0,15,47.00097522
1,4392.072236,8130.001081,22966.55825,DebtCon,Office,2,0,0,103.4,1,20,
1,5170.110176,35747.17037,63000,DebtCon,Other,5,0,0,53.66666667,2,18,
1,8000,61000,22690.43152,HomeImp,Other,4,2,1,139.8666667,0,9,
1,8000,18405.76606,73750,DebtCon,Mgr,17.20023545,0,4,221.4333333,1,20,
1,2547.660568,33000,16252.80298,HomeImp,Other,2,0,0,,0,0,
0,1607.294799,14939.33004,48000,DebtCon,Other,3,0,0,103.7333333,0,13,
1,8000,22715.82304,45321.98143,HomeImp,Other,9,0,0,82.63333333,0,20,
0,5354.16214,29224.09155,11136.34844,HomeImp,Other,9.9,0,0,92.3,3,34,
0,4967.531106,41130.81528,86900,DebtCon,Office,15,0,1,89.26666667,0,9,
1,1664.708723,51990.34321,21432.2226,DebtCon,Mgr,1.709236179,0,0,107.5,0,23,
0,8000,,34226,HomeImp,Other,,,1,75.36666667,1,10,
0,8000,7085.600467,32477.37173,DebtCon,Other,0.08385574,4,0,,0,4,
0,3690.550836,38758,41284.20332,HomeImp,Mgr,13.86182906,1,1,229.3,1,18,
0,6958.904624,79200,97238.67912,HomeImp,Other,8,,,,,,
0,1596.905556,16536.46845,10868.02843,DebtCon,,0.864495182,0,0,208,0,16,
0,8000,41000,29541.95625,DebtCon,Mgr,0.988710439,0,0,189.7,1,22,
1,8000,76600,15039.38163,DebtCon,Mgr,2,0,0,73.03333333,2,24,
0,8000,65000,93600,DebtCon,Other,0.274157435,,,140.0666667,4,16,
0,8000,47108.91812,60000,DebtCon,Mgr,5.750746863,0,0,107.5333333,1,19,
1,2297.179339,37871,,HomeImp,ProfExe,15,6,2,179.6333333,0,30,
1,1668.683835,2556.570467,,DebtCon,Other,0.271758281,3,2,102.4333333,6,15,
1,5238.577495,36464.53193,,DebtCon,Other,8.164655045,1,1,132.9,1,26,
1,3986.107161,1426.721498,6901.788839,DebtCon,Other,0,1,1,33.43333333,9,3,
0,8000,86804,93658.37065,DebtCon,Other,4.80364376,1,3,145.1666667,1,20,
1,5908.786922,1453.47309,58741.65313,DebtCon,Other,,0,0,168.2333333,3,30,
1,8000,32100,36739,HomeImp,Other,3.178530762,0,0,79.45884505,2,8,31.27671568
0,3558.716835,24502.05122,15830.68237,DebtCon,Office,2,0,0,99.99378983,3,12,38.8737113
1,8000,89369.00615,113947,DebtCon,Other,5.000164545,0,3,151.8173887,0,19,26.45752445
0,8000,56122.6917,104953.2222,HomeImp,Office,28,0,0,330.1748556,1,37,35.36268639
0,2756.97402,57361,34280.25556,HomeImp,Mgr,1.769813114,0,1,130.767035,0,22,29.38198545
0,7464.596052,80817,89515,DebtCon,Other,0,3,0,,0,4,29.63890142
0,3180.123767,,49000,HomeImp,Other,11,1,0,310.4,2,13,
0,8000,30750.15671,62860.65827,HomeImp,Other,4.244972891,,,,,,40.03264933
0,8000,1417.089538,23844.61233,HomeImp,ProfExe,0.604819158,0,0,223.2029895,2,24,30.91339584
0,5305.018807,,68572,HomeImp,Office,1,0,0,53.93513771,0,4,37.7039115
0,8100,43553,74110.8845,DebtCon,,0.184788203,0,0,207.9404687,4,30,31.32965172
0,8100,3879.918156,164045.47,HomeImp,Self,14,0,0,9.1,,8,
0,8100,16710.35916,14310.28464,HomeImp,Other,5,0,0,75.63504768,0,18,24.54519214
1,4882.330208,84822,120628.657,HomeImp,Office,31,0,0,340.7444307,2,38,36.20511455
0,8100,14535.285,74705,DebtCon,Other,0,0,0,66.29457039,8,21,26.04646942
0,2108.012839,39442.81595,91244.46198,DebtCon,Mgr,15.51582006,0,0,296.7470948,1,23,38.82094029
0,1958.168054,3007.550585,14287.74457,DebtCon,ProfExe,3,0,0,118.468506,0,25,32.71677759
0,8100,46380,58745,HomeImp,Other,6.495424896,0,0,78.36008764,0,18,22.37534117
0,8100,66546,80746.41627,DebtCon,,1.297930687,0,0,225.6909893,0,15,30.3980051
0,5430.857819,54841,2565.796243,DebtCon,Office,5.523796487,0,0,89.23333333,2,15,
1,8100,66691,75092.15952,DebtCon,,4,0,0,184.1934176,0,15,32.39650949
1,8100,3942.617544,11071.09985,DebtCon,Other,0,0,1,82.33528778,1,12,20.34246772
0,8100,3371.146285,32981,,,,,,,,,31.74224928
0,8100,36353.85363,82113,DebtCon,Sales,2.796752812,0,0,121.4111489,0,30,35.07391836
1,8100,1252.282095,18536.23497,HomeImp,ProfExe,12,0,0,188.4198264,0,13,24.86556719
1,8100,,56386,HomeImp,Other,7.1853473,1,0,294.6027668,2,12,32.38595617
1,8100,28523,10360.5405,DebtCon,Other,2.732048243,0,0,130.6439333,0,16,37.39352642
0,8100,28187,11037.00955,DebtCon,Other,0,1,0,27.04883471,10,7,29.28795683
0,5961.069861,24313.51006,4952.333148,DebtCon,Office,5,0,0,99.59816995,2,11,38.91015083
1,1431.565794,6630.764796,37286,DebtCon,Other,3,0,0,268.2546017,0,12,22.23295281
0,8036.335303,12226.26023,17775.5183,HomeImp,Office,9.644797849,,,161.6615823,,18,24.20011144
1,3034.34224,,26372.08489,HomeImp,Other,10,0,0,296.9016386,1,13,33.63213652
0,5072.096334,6008.539842,26974.91546,HomeImp,Other,9,,,419.2729655,1,49,40.55827149
0,6544.372095,62603,86782,DebtCon,ProfExe,9.103726204,0,0,219.5658125,0,18,24.63662135
0,505.0930127,117314,76218.47479,DebtCon,Self,4,0,1,176.3345415,0,19,34.55205243
0,8200,53395.75215,25744.18224,HomeImp,Other,8.228772196,0,0,235.3632495,0,36,35.63672035
0,490.0013276,,49362,,,,,,,,,11.76969215
1,8200,171456,246758,DebtCon,Sales,,0,0,138.1548182,0,21,40.33786076
0,8200,72986,39976.68491,DebtCon,Office,11.11647118,0,1,86.54572702,0,9,24.69743042
0,8200,165053.1265,168499.568,DebtCon,Sales,,0,0,114.9819744,0,21,41.09802515
0,7129.225979,5125.397904,53604.46391,DebtCon,Other,16,0,3,220.8132902,0,37,24.38009265
0,8200,58536,65249.54058,DebtCon,Other,1,0,2,118.3973584,2,17,34.71164955
1,8200,36527.11836,57339.29837,DebtCon,ProfExe,8,0,0,49.1469223,1,23,40.7925897
1,8200,47700,12389.37443,DebtCon,Other,0.095581221,0,0,,0,0,
0,1997.130592,76268,61188.61566,HomeImp,Other,23,0,0,341.8553472,1,46,29.86957664
0,8200,,37908.3608,HomeImp,Other,,,,302.5301822,,10,30.44537563
0,8200,120837,91292.00424,DebtCon,Other,2.810191152,0,0,196.7241605,0,20,34.74574315
0,8200,61821,6137.089892,HomeImp,Other,5,0,0,123.2860249,0,34,35.87534399
0,6575.474121,40237.67535,54007.77632,DebtCon,ProfExe,7,0,0,60.38486252,1,24,39.72610514
0,8200,,5491.701352,HomeImp,Other,5.93186437,0,0,305.8880822,2,12,33.71861386
0,8200,5848.41274,80145,HomeImp,Other,0.855986641,0,0,104.3965066,0,7,36.91231088
1,8200,50994.40607,94854,HomeImp,ProfExe,6.12350595,0,0,108.4790238,3,19,41.2706826
0,8200,80989,45105.08275,DebtCon,Mgr,1,0,0,81.3547953,1,24,38.4757705
0,2121.688666,68960.59432,200275,DebtCon,ProfExe,0,0,0,69.61717488,1,23,37.80543265
1,2590.928764,45353.64864,29648.31229,DebtCon,ProfExe,0,,,,,,27.27636492
1,8200,48515,16921.55815,DebtCon,Other,13.39910996,0,4,214.1445097,0,36,27.45914423
0,8200,70784.33201,103344.121,HomeImp,Other,0.518285889,,,,,,41.98555729
0,6604.02119,,33540,HomeImp,Office,21,0,0,178.6879275,0,15,36.60169886
1,5403.287265,5658.227044,34254,DebtCon,Other,0.656066962,0,0,267.9186416,0,11,21.92999049
1,8300,37095.29467,33750.16153,DebtCon,Other,1.440101222,2,2,214.1,2,12,
0,8300,25352.59685,43455.654,DebtCon,,12.78994218,0,0,156.5937076,0,11,33.33711876
0,4507.599492,61213,65798,HomeImp,Other,5.456223395,0,0,86.29651576,2,20,41.42687223
0,2219.574521,6531.900923,50448,HomeImp,Mgr,20,0,1,230.8488635,1,18,35.88829101
0,5955.344972,4622.977348,66143,HomeImp,Office,12.28291285,0,0,320.2348822,1,12,40.01507057
0,2295.42785,51783,57839,DebtCon,Other,1.220482817,0,0,96.17667314,0,20,36.21035133
0,214.1669,47000,78320,HomeImp,Other,18,0,0,195.8333333,1,17,
0,2797.09329,59761,75081,DebtCon,,4.876196347,0,0,147.9416425,1,11,31.95922724
1,8150.427566,,38504.24041,HomeImp,Other,6,,,,,,
0,7281.251889,,2117.689747,HomeImp,Other,,,,302.8566329,,12,30.10407144
0,8300,77791.72948,14457.02014,DebtCon,Sales,,0,0,130.7309108,0,22,42.35805988
0,3581.577341,67715,65005.00236,DebtCon,ProfExe,13.74918959,0,0,221.4749248,0,17,25.19429721
0,8300,39193.66363,63424,HomeImp,Other,2,0,,97.90083621,,12,36.5878698
0,5160.252509,2360.419865,11600.52805,DebtCon,Other,2.617322975,0,0,90.65307013,0,12,31.36082195
1,8300,63417.47491,115215,HomeImp,Office,8.299804185,0,0,130.2563294,0,12,36.50599948
0,8278.668366,18373.82134,76502,DebtCon,ProfExe,9,0,0,58.56017401,3,24,38.97429353
0,8104.876464,35343,51986,DebtCon,Other,4.032207669,0,0,242.818967,1,31,37.96660602
0,8300,43024.0541,89301,HomeImp,Other,18,0,0,173.1913224,0,28,26.26681575
0,3180.258618,71922,117151,DebtCon,Office,2,0,0,246.9347582,1,37,18.15682662
0,3416.227536,885.2041889,63775,HomeImp,Other,0,0,0,200.8666667,0,14,
0,6094.890988,32782.59119,95329,DebtCon,Mgr,18,0,1,294.1642246,0,24,38.64180454
1,2330.888732,39677,38475.23886,DebtCon,Office,10,0,0,203.2429653,1,23,31.21770976
0,8400,53841,64284,DebtCon,Other,15,0,3,206.3545644,0,36,26.05485371
0,2955.807088,32579.59261,52827.53609,HomeImp,Office,7.323965946,,,176.9961117,,19,24.29863608
0,7655.261058,18871.05429,71883.72046,HomeImp,Other,22.9989819,0,0,350.5681362,1,47,28.91075714
0,7973.0904,82972,121796,HomeImp,Other,7,,,,,,41.44562357
1,8400,17479,66894,HomeImp,Office,23,0,0,326.3428047,1,13,40.58857607
0,8400,30604.53516,76718,HomeImp,Mgr,2.185420966,0,2,131.4713826,0,22,29.20040034
1,8400,43589,49950,DebtCon,Office,6.682561138,0,0,202.7045404,0,23,33.59231894
0,6177.857472,43518.35145,77481,DebtCon,Office,6,0,0,98.67270509,2,15,26.30838033
0,3966.293727,18406.28337,38650.81551,HomeImp,Office,1.610114068,,,190.0175026,,19,25.76896503
0,5278.822967,22205.11136,91532,DebtCon,Mgr,19,0,1,311.7571824,1,24,40.91273699
0,8400,19549.30505,23398.57086,DebtCon,ProfExe,0,,,,,,29.47376148
0,8400,16953.55909,45858.37993,HomeImp,Mgr,3.005065204,0,1,123.7385166,0,23,26.9327076
1,8400,31800,45169.00313,DebtCon,Self,,0,2,187.2666667,1,21,
1,8400,33477.10113,13376.40633,DebtCon,Office,0.115190205,0,0,169.4333333,1,21,
1,4692.318371,44800,56000,DebtCon,Other,0,1,5,314.5,4,42,
0,8400,30146,39326,HomeImp,ProfExe,11,0,0,183.0927495,0,12,23.09720188
0,910.1827292,320.8628098,42696.76699,HomeImp,Other,8,,,,,,39.65832005
0,8400,,39106,HomeImp,Other,,,1,80.07533919,0,10,35.6835022
0,3167.426897,15430.08627,48671.23665,DebtCon,Office,8,0,0,210.5800148,1,22,32.57186729
0,8400,57103,41419.64893,DebtCon,Other,0,0,0,56.30976479,8,21,23.52118826
0,8400,63433.19095,81410.32025,DebtCon,Mgr,9,0,0,118.6353947,0,22,27.09304112
0,451.5978005,77916,93589,DebtCon,ProfExe,0,,,,,,27.87387063
1,8400,48032,29752.17593,HomeImp,Office,3.103565266,1,4,326.6795905,0,30,38.19168174
1,4109.364294,57694,70782,HomeImp,Other,2.169805824,0,0,125.7103247,0,34,37.62278555
0,4822.864295,85136,91526.05202,HomeImp,Other,7.816091489,,,,,,40.71517804
0,8400,38494.99536,97301.78808,HomeImp,Other,9,,,420.0981644,1,49,39.63319009
1,525.2065616,26176.85276,49000,HomeImp,Mgr,1.373804485,0,3,41.3,2,18,
1,8400,37256,45956,DebtCon,Other,1,0,0,214.44323,1,6,31.24524851
0,8500,11419.99061,175041.2229,HomeImp,Self,4.858989542,0,0,13.68276401,,8,21.29733923
0,8500,,30215.02558,HomeImp,Other,,,1,76.01075257,0,9,37.6596682
1,8500,73752,4421.001459,DebtCon,Mgr,8.361639628,1,1,291.6203784,0,24,39.00314063
1,8500,41210,28547.56096,DebtCon,Office,8.843800925,0,0,209.4940947,1,22,29.96408198
0,6875.28704,,3386.849306,HomeImp,Office,9.51084485,0,0,169.9453877,1,15,35.31271048
1,8500,366.7509185,42770,DebtCon,Office,0.25,0,0,89.26666667,0,10,
0,3505.32305,20539.49422,62533,DebtCon,Other,4,0,1,313.4666667,0,10,
0,1933.876451,42978.06536,32499.2792,DebtCon,ProfExe,14.9481797,0,0,229.2666667,4,32,
1,2146.818909,48961,54988.88926,HomeImp,Other,3.479675747,6,1,145.1,4,11,
1,3273.804212,18240,19510.9112,HomeImp,Other,1,0,1,306.4,0,12,
0,6714.211522,64665,40322.71867,HomeImp,Other,1.554671577,0,0,70.93488077,3,20,40.30904123
0,8500,40251.74107,57276,DebtCon,Office,0,0,0,171.2128147,0,21,35.15870257
0,8500,61607,4683.907968,HomeImp,Other,16,0,0,222.2111903,1,35,34.72969809
0,8500,48208.26705,20973.44572,DebtCon,Other,22,0,0,264.4080231,3,29,37.97675792
0,2214.215066,50569,60940,DebtCon,Mgr,6,0,0,189.9468977,0,22,29.20247674
0,7012.053952,,27873,HomeImp,Office,17.45561845,0,0,190.0618702,0,15,38.3754061
0,749.6129385,78346,82226,HomeImp,Other,22,0,0,320.3495426,1,47,30.19939952
0,8500,16759.60957,78979,HomeImp,Other,1.234874807,0,0,202.9542765,1,16,34.8286475
0,7358.315787,33799.35963,11664.60113,DebtCon,Mgr,13,0,0,116.8634491,0,18,30.05290208
1,8500,77954,67967.34497,HomeImp,Other,20.60113371,0,0,350.7763043,1,46,28.58451556
1,7266.403501,9081.707565,20070.96032,DebtCon,ProfExe,2.822949057,0,0,122.1333333,0,22,
1,4553.261555,10089.9068,62956,HomeImp,Office,20,0,0,315.7073914,1,13,41.07759066
0,8305.353089,6424,915.5423799,,,,,,,,,33.9044645
0,923.0592311,19816.54564,75044,HomeImp,Mgr,1.066562192,0,2,123.3653563,0,22,28.11181383
0,2967.522985,79484,84493.54423,DebtCon,Other,1,0,0,123.6188031,1,10,35.75908385
0,8500,44941.61511,3588.518514,DebtCon,Mgr,10,0,0,114.5525823,0,23,30.08248898
0,8600,9065.577044,54073,DebtCon,Other,3.204444687,0,0,89.55585277,0,11,32.53025665
0,3968.696093,,54905,HomeImp,Other,1.913582296,0,0,308.6501174,2,13,32.5539761
0,8600,,47791,,,,,,,,,14.39253608
0,8600,42380,60733,DebtCon,Mgr,1.185093907,0,0,199.293142,0,22,28.43434208
1,8600,36933,5192.405937,DebtCon,Mgr,1.456776875,0,0,100.6164211,2,26,38.43649009
0,8600,8610.764657,79000,HomeImp,ProfExe,21,0,0,239.4333333,0,11,
1,8600,,7267.72752,HomeImp,Other,0,6,0,64.86666667,2,27,
0,8600,21989.76161,93697,DebtCon,Other,0,0,0,115.1933214,1,10,33.8372027
0,8600,71425.13435,251426,DebtCon,Sales,,0,0,120.5726331,0,22,40.92591059
1,4611.705469,58846,24432.05021,DebtCon,ProfExe,12.72052453,0,0,233.1716005,3,32,39.77508785
1,8600,41126,55500,DebtCon,Other,6,0,0,73.03333333,1,11,
0,3111.749846,27317.67066,28431.55064,HomeImp,Other,5,0,0,87.84531097,3,19,41.75352499
0,1975.428027,14407.13295,70674.21072,HomeImp,ProfExe,17.39561196,0,0,238.7026834,0,11,25.8873199
0,3046.765032,75464,76844.20227,HomeImp,Other,21,0,0,352.6582712,0,47,28.19671491
0,7290.537878,,51703,,,,,,,,,12.10514386
0,380.3529358,27503.44274,17947.57771,HomeImp,Mgr,12.57039689,1,0,223.3264624,0,17,34.92786612
0,3344.532041,45960,37756.29675,DebtCon,Mgr,4,0,0,189.7680601,0,22,26.75441155
0,1660.253059,17696.95345,100862,HomeImp,Other,0,0,1,174.5571202,0,31,34.38623066
1,1073.805078,31728.19618,66403,DebtCon,Other,4.331313009,0,0,172.551555,1,27,43.87561082
0,3083.227956,6481.81125,20240.31513,HomeImp,Office,22.67972771,0,0,318.1492776,1,13,42.27663421
1,6285.24966,10491.5682,36137.84541,DebtCon,,19,0,0,163.2988599,0,11,31.92576655
0,4909.269217,9180.280841,75957,DebtCon,ProfExe,0.368155021,0,0,72.91672107,2,25,39.66040874
0,8600,58856.26855,112489.7325,DebtCon,Other,2.353634523,0,0,213.3028848,1,19,32.87645851
0,8700,15652.43129,41181.58118,DebtCon,Mgr,4,0,0,196.24907,1,21,28.78792285
0,8700,57254,47201.62617,HomeImp,Other,16,0,0,172.1665627,0,28,25.04343675
0,2433.3742,54283,19393.59599,DebtCon,Office,3,0,1,91.44646517,3,11,38.59036694
0,8700,57034.94884,65160.15911,DebtCon,ProfExe,14,0,0,240.4372819,3,31,37.89748089
1,362.9903787,578.0615273,39180.97713,HomeImp,Other,18,0,0,187.5805703,0,28,26.36713414
0,8159.035771,58619.63027,197777.2666,HomeImp,Self,5.680803163,0,0,13.92475912,,7,20.25386389
0,7831.890881,53073,83415,DebtCon,,2,0,0,211.2687802,3,29,30.20150946
1,3649.128531,39763.59685,11820.35898,DebtCon,Other,0.185014638,1,0,351.0333333,3,13,
0,8700,60237,59033.11318,DebtCon,Other,0.116562083,0,0,321.2748292,0,9,32.28031362
0,8700,77377,38379.07566,DebtCon,Mgr,3,0,0,68.85487717,2,24,38.21772578
0,8700,25397.83241,84778,HomeImp,ProfExe,9.107707994,0,0,219.0852356,0,10,23.80889415
0,8700,53504,62075.42863,DebtCon,Mgr,7,,3,112.1751208,2,10,39.31877226
1,377.2173428,18696.19922,9875.489444,DebtCon,Office,0.925478444,0,0,221.5515413,1,37,16.37841295
1,1461.805047,5661.085688,45974.39099,HomeImp,Other,5.385306514,0,0,106.8554282,0,19,31.89131426
0,8700,60175.06899,31564.28978,DebtCon,ProfExe,1.893637947,0,0,139.2640336,0,26,33.57803554
1,8700,,32855,HomeImp,,,,,,,,35.93790268
0,1506.417764,51950,67475,HomeImp,Other,4.5,0,1,246.4666667,2,16,
0,8700,14749.11974,45900.29794,HomeImp,Mgr,19,1,1,218.9062534,0,17,34.0581468
0,6590.757628,58062.142,119459,HomeImp,Office,7.882708706,0,0,138.09123,1,12,38.72971089
0,2748.403587,76008,95976,DebtCon,ProfExe,0,,,,,,30.02224516
1,8700,50711,7088.536309,DebtCon,,4,0,0,209.5214385,4,30,32.74300708
1,8700,2295.553027,43537.66055,DebtCon,Office,0.969511986,0,0,98.02887044,2,14,26.62089773
0,8700,30356.35312,27473.65749,HomeImp,Other,20,0,0,350.5284099,1,47,29.6623601
0,8291.218169,58060,50246.09243,DebtCon,Other,23,0,0,259.6838134,3,29,39.82999947
0,6730.32787,6814.038028,18441.42044,DebtCon,Office,2,0,0,181.8697515,0,20,37.87927834
0,7963.12253,53127.92085,82518,HomeImp,Other,1,0,0,105.1022551,0,7,36.44893885
0,8476.177842,37723.99494,64332,HomeImp,Other,0.163007335,0,,91.11206084,,12,36.87492751
0,8700,56904,64122,DebtCon,Mgr,3.319882179,,4,119.5554734,2,11,38.6956146
0,8700,17492.75951,41192.10934,DebtCon,Office,2,0,0,252.8439282,1,37,17.41485961
0,2431.588535,12750,,HomeImp,Office,21.06484911,,,,,,
1,4148.398341,108608,,DebtCon,Mgr,0,0,6,253.4717586,4,23,
1,8800,958.2814486,2511.963581,HomeImp,Other,2,3,1,107.7666667,4,3,
0,8800,51740,34771.19715,DebtCon,Other,23,0,0,277.5895886,3,29,39.88548381
0,3462.021992,39459.87983,28303.99109,DebtCon,ProfExe,0.903056718,0,0,53.76762152,1,23,35.93202507
1,7750.799207,47717.57743,80300,HomeImp,Other,8.27085148,4,1,135.8666667,1,33,
1,8800,26607,39710,HomeImp,Office,0,0,0,104.6928252,1,30,38.32672821
0,6797.405581,38321.53733,86826.02769,DebtCon,Mgr,0.296969636,0,0,110.72313,0,22,28.28942917
1,4797.132393,33395,51057,DebtCon,Office,1.053063645,0,0,80.82247969,1,20,16.88303101
1,7469.044857,5319.884769,37533,DebtCon,Other,1.774778667,0,0,74.44929477,3,19,25.34174093
0,8800,40128.89472,29643.20006,HomeImp,Other,4,0,0,99.76441458,3,19,40.34526073
1,1854.456033,50000,68000,DebtCon,Other,19,0,0,108.9,0,16,
0,3387.94188,74562,42056.49887,HomeImp,Other,20.3540612,0,0,338.7767458,1,47,28.43971651
0,6738.903937,101717,122299,HomeImp,Other,11,,,402.7404817,1,49,38.42142758
0,3649.929956,,55154.31708,,,,,,,,,23.98891307
0,3701.498828,,11441.24449,DebtCon,Other,0,0,0,276.8419349,0,14,24.19867837
0,8800,8008.573493,81615.23643,DebtCon,Other,10.60601372,,,128.8533019,4,15,24.49119861
0,6538.559456,30333.03982,8918.976358,HomeImp,Other,8.723914774,0,0,184.6259659,0,29,27.70164974
0,3115.359022,80334,87448,DebtCon,Mgr,18,0,0,279.8765502,0,23,38.51399745
1,8900,24854.53208,75000,DebtCon,Mgr,20.10456099,0,3,166.2,1,33,
0,6779.374382,74618.68596,116950,HomeImp,Office,26,0,0,322.7311957,2,37,33.78852367
0,8900,98605.30123,133191,DebtCon,Self,6,0,0,159.4326981,0,19,34.3711489
0,2194.606168,63342,78275,DebtCon,,16.55853983,0,0,162.1964843,1,11,32.61266276
0,8900,51054.88206,74706,HomeImp,Other,6,0,0,243.9359963,1,16,36.79323717
1,4719.271654,60527.3327,50845.63127,DebtCon,Mgr,8,0,0,68.89009617,3,17,37.77330059
0,5059.630669,58839,81223,DebtCon,Office,1.953360387,0,0,102.2464696,2,15,26.20640995
1,1594.475808,60782,81083.53204,HomeImp,ProfExe,14,0,8,129.8666667,0,36,
1,4981.048326,31231.94622,4013.202861,DebtCon,Other,0.594257398,0,0,39.22171925,0,12,35.78843746
1,895.876686,133847,157399,HomeImp,ProfExe,17,0,2,70.88414409,0,12,34.70233074
1,6871.921821,16328.0322,157335,HomeImp,Other,4,0,0,85.57486576,4,21,34.75656038
0,8852.670119,,2826.320073,HomeImp,Other,,,1,56.93709635,0,10,37.35952991
0,8763.408913,,49147,HomeImp,Other,,,,110.5095805,,8,37.10814206
1,8900,72581,60639.22295,DebtCon,Office,15.6760394,1,1,207.9666667,0,30,
0,8900,32554.71038,45437.02607,DebtCon,ProfExe,1.940940887,0,0,144.0370039,0,26,33.90846584
0,9000,22768.52075,61190,DebtCon,Other,0.567965191,0,0,75.38855124,1,11,30.49800512
0,1524.568787,75453,52578.82147,DebtCon,ProfExe,3,0,0,126.309835,0,26,33.75846632
0,7305.631696,36110.45847,64309,DebtCon,Mgr,3.845710655,,3,120.4312261,2,11,39.97548983
1,9000,81248,5182.636751,DebtCon,Other,0,0,0,121.1996495,2,10,37.39023989
1,9000,57741.06526,82473.17493,HomeImp,Mgr,4.127359229,5,2,113.2575091,5,28,27.34759661
0,5738.930917,79259,32912.68935,HomeImp,Other,22,0,0,359.3322724,1,47,29.67139034
0,8657.551185,771.4119314,27965.53657,HomeImp,Other,6,0,0,127.7869696,0,15,35.73405682
0,9000,51091,68264,DebtCon,Other,4.394727188,0,0,277.7556619,2,29,39.38731755
0,4218.047334,93521,123003.9338,HomeImp,Other,9,,,411.7530813,1,49,41.66428104
1,9000,52311,68994,DebtCon,Office,0,0,1,137.7840036,0,9,28.45471286
0,9000,318.9207439,15132.14402,DebtCon,Other,3.606776504,0,0,266.3837994,0,12,23.70306719
0,9000,56930,63157.26061,DebtCon,Other,0,0,1,118.6995161,2,18,36.68688204
1,9000,9612.230327,33680.57917,DebtCon,Sales,5,0,0,80.25180099,0,21,34.14472595
1,7644.320502,12458.64455,51841,DebtCon,Office,9.930052813,0,0,210.2826895,0,23,32.42429306
1,9000,16652.8561,14262.41195,DebtCon,Other,16,0,0,93.06666667,0,18,
1,9000,84532,104000,DebtCon,ProfExe,3,0,0,50.66666667,1,3,
0,4732.51268,24744.80655,90500,DebtCon,Other,1.792770921,0,0,101.4,2,32,
0,9000,30095.09364,102270,DebtCon,Other,2.976906082,0,0,213.0333333,0,21,
1,5337.538799,,40183.43576,HomeImp,Other,,0,0,358.0666667,0,7,
0,3618.887274,47350.86,105000,DebtCon,ProfExe,0.47775887,0,1,227.2666667,0,10,
0,8510.991944,25310.674,49412.88927,DebtCon,Mgr,6,,,117.6,,24,
0,1016.833154,46452.13499,53813.70674,DebtCon,Other,2.625106245,0,2,194.8,2,16,
0,4369.459463,82700,102428.9406,DebtCon,Office,4.026201182,0,0,131.9,1,22,
0,5299.250039,29000,9315.105698,,Other,31,0,0,243.2,0,19,
1,3197.969718,40575.25804,56000,DebtCon,Other,3.975928616,0,3,73.03333333,3,28,
1,3470.905729,14913.48281,2507.149431,HomeImp,Other,1.16624831,0,2,122.3891553,3,16,36.68165215
0,7108.460147,56226,67466,HomeImp,Other,7,0,0,126.7450871,0,16,33.98784698
1,8120.844015,32539,36190.63326,HomeImp,Office,5,,,,,,42.36894433
0,4690.639244,86367.83326,199295,DebtCon,ProfExe,1,0,0,61.0009855,1,22,35.93061089
